# This is a transfer function data file in the "Plain" format
# Comments are ignored
# The titles should be on a comment line, and contain no spaces
# Wavenumbers k are in 1/Mpc
# Transfer functions are in the CAMB/CMBFAST/Eisenstein-Hu format,
# and differ by a factor -1/k^2 from CLASS.

# k d_g d_b d_cdm d_ur d_ncdm[0] d_ncdm[1] d_ncdm[2] d_tot d_cb phi psi h h_prime eta eta_prime H_T_Nb_prime k2gamma_Nb t_g t_b t_cdm t_cb t_ur t_ncdm[0] t_ncdm[1] t_ncdm[2] t_tot
 3.938207E-01 5.454462E-02 5.884675E+03 6.830962E+03 5.452374E-02 1.202377E+01 1.202377E+01 1.202377E+01 6.350416E+03 6.684565E+03 -4.200416E-02 -4.200416E-02 -1.366192E+04 -1.073185E+01 -7.061637E-02 1.916648E-06 -4.471495E-06 3.399445E-09 1.299956E-06 -5.306603E+00 -5.365924E+00 -1.072267E+01 1.278449E-06 -2.010605E-02 -2.010605E-02 -2.010605E-02 -5.076870E+00
 3.959948E-01 5.349657E-02 5.834605E+03 6.772521E+03 5.347609E-02 1.179178E+01 1.179178E+01 1.179178E+01 6.296121E+03 6.627419E+03 -4.118900E-02 -4.118900E-02 -1.354504E+04 -1.064009E+01 -6.924594E-02 1.879574E-06 -4.365618E-06 3.339243E-09 1.294194E-06 -5.261258E+00 -5.320045E+00 -1.063099E+01 1.273105E-06 -1.941918E-02 -1.941918E-02 -1.941918E-02 -5.033444E+00
 3.981689E-01 5.247367E-02 5.785107E+03 6.714835E+03 5.245359E-02 1.157444E+01 1.157444E+01 1.157444E+01 6.242517E+03 6.571000E+03 -4.039357E-02 -4.039357E-02 -1.342967E+04 -1.054950E+01 -6.790868E-02 1.843207E-06 -4.292343E-06 3.275761E-09 1.257960E-06 -5.216483E+00 -5.274751E+00 -1.054048E+01 1.237277E-06 -1.943025E-02 -1.943025E-02 -1.943025E-02 -4.990600E+00
 4.003430E-01 5.147531E-02 5.736154E+03 6.657881E+03 5.145561E-02 1.135973E+01 1.135973E+01 1.135973E+01 6.189581E+03 6.515284E+03 -3.961722E-02 -3.961722E-02 -1.331576E+04 -1.046005E+01 -6.660350E-02 1.807955E-06 -4.209330E-06 3.209353E-09 1.234820E-06 -5.172258E+00 -5.230022E+00 -1.045110E+01 1.214535E-06 -1.861446E-02 -1.861446E-02 -1.861446E-02 -4.948254E+00
 4.025171E-01 5.050048E-02 5.687730E+03 6.601640E+03 5.048116E-02 1.114385E+01 1.114385E+01 1.114385E+01 6.137295E+03 6.460252E+03 -3.885935E-02 -3.885935E-02 -1.320328E+04 -1.037169E+01 -6.532940E-02 1.773307E-06 -4.114618E-06 3.147910E-09 1.225199E-06 -5.128568E+00 -5.185844E+00 -1.036282E+01 1.205302E-06 -1.868345E-02 -1.868345E-02 -1.868345E-02 -4.906466E+00
 4.046912E-01 4.954872E-02 5.639831E+03 6.546098E+03 4.952976E-02 1.094400E+01 1.094400E+01 1.094400E+01 6.085649E+03 6.405892E+03 -3.811944E-02 -3.811944E-02 -1.309219E+04 -1.028442E+01 -6.408550E-02 1.739623E-06 -4.060414E-06 3.092056E-09 1.177972E-06 -5.085406E+00 -5.142207E+00 -1.027562E+01 1.158455E-06 -1.825400E-02 -1.825400E-02 -1.825400E-02 -4.865167E+00
 4.068653E-01 4.861931E-02 5.592460E+03 6.491245E+03 4.860072E-02 1.073392E+01 1.073392E+01 1.073392E+01 6.034633E+03 6.352197E+03 -3.739699E-02 -3.739699E-02 -1.298249E+04 -1.019821E+01 -6.287095E-02 1.706762E-06 -3.960525E-06 3.036509E-09 1.178908E-06 -5.042766E+00 -5.099105E+00 -1.018949E+01 1.159760E-06 -1.775578E-02 -1.775578E-02 -1.775578E-02 -4.824370E+00
 4.090394E-01 4.771165E-02 5.545632E+03 6.437077E+03 4.769340E-02 1.054621E+01 1.054621E+01 1.054621E+01 5.984247E+03 6.299164E+03 -3.669157E-02 -3.669157E-02 -1.287415E+04 -1.011307E+01 -6.168504E-02 1.674505E-06 -3.902834E-06 2.980658E-09 1.139468E-06 -5.000648E+00 -5.056534E+00 -1.010442E+01 1.120682E-06 -1.789651E-02 -1.789651E-02 -1.789651E-02 -4.784103E+00
 4.112135E-01 4.682540E-02 5.499365E+03 6.383590E+03 4.680750E-02 1.035555E+01 1.035555E+01 1.035555E+01 5.934490E+03 6.246794E+03 -3.600276E-02 -3.600276E-02 -1.276718E+04 -1.002899E+01 -6.052705E-02 1.643293E-06 -3.824339E-06 2.924605E-09 1.123975E-06 -4.959055E+00 -5.014496E+00 -1.002041E+01 1.105541E-06 -1.698367E-02 -1.698367E-02 -1.698367E-02 -4.744294E+00
 4.133876E-01 4.595980E-02 5.453678E+03 6.330784E+03 4.594224E-02 1.016111E+01 1.016111E+01 1.016111E+01 5.885366E+03 6.195090E+03 -3.533016E-02 -3.533016E-02 -1.266157E+04 -9.945987E+00 -5.939633E-02 1.612555E-06 -3.747550E-06 2.869724E-09 1.108203E-06 -4.917990E+00 -4.972993E+00 -9.937472E+00 1.090114E-06 -1.705955E-02 -1.705955E-02 -1.705955E-02 -4.705033E+00
 4.155617E-01 4.511463E-02 5.408592E+03 6.278662E+03 4.509739E-02 9.976118E+00 9.976118E+00 9.976118E+00 5.836880E+03 6.144056E+03 -3.467343E-02 -3.467343E-02 -1.255732E+04 -9.864057E+00 -5.829225E-02 1.582706E-06 -3.690035E-06 2.817009E-09 1.075835E-06 -4.877460E+00 -4.932027E+00 -9.855609E+00 1.058082E-06 -1.649970E-02 -1.649970E-02 -1.649970E-02 -4.666254E+00
 4.177359E-01 4.428923E-02 5.364123E+03 6.227222E+03 4.427231E-02 9.793154E+00 9.793154E+00 9.793154E+00 5.789032E+03 6.093695E+03 -3.403217E-02 -3.403216E-02 -1.245444E+04 -9.783205E+00 -5.721420E-02 1.553419E-06 -3.603340E-06 2.765405E-09 1.074340E-06 -4.837466E+00 -4.891601E+00 -9.774824E+00 1.056915E-06 -1.648609E-02 -1.648609E-02 -1.648609E-02 -4.628010E+00
 4.199100E-01 4.348324E-02 5.320279E+03 6.176462E+03 4.346663E-02 9.631122E+00 9.631122E+00 9.631122E+00 5.741823E+03 6.044005E+03 -3.340601E-02 -3.340601E-02 -1.235292E+04 -9.703429E+00 -5.616153E-02 1.524852E-06 -3.558334E-06 2.716111E-09 1.033325E-06 -4.798009E+00 -4.851713E+00 -9.695115E+00 1.016221E-06 -1.632402E-02 -1.632402E-02 -1.632402E-02 -4.590268E+00
 4.220841E-01 4.269623E-02 5.277066E+03 6.126381E+03 4.267993E-02 9.452764E+00 9.452764E+00 9.452764E+00 5.695250E+03 5.994986E+03 -3.279458E-02 -3.279457E-02 -1.225276E+04 -9.624729E+00 -5.513361E-02 1.497123E-06 -3.480454E-06 2.668579E-09 1.027707E-06 -4.759090E+00 -4.812363E+00 -9.616482E+00 1.010916E-06 -1.550152E-02 -1.550152E-02 -1.550152E-02 -4.553008E+00
 4.242582E-01 4.192743E-02 5.234474E+03 6.076965E+03 4.191142E-02 9.284354E+00 9.284354E+00 9.284354E+00 5.649304E+03 5.946626E+03 -3.219746E-02 -3.219746E-02 -1.215393E+04 -9.547085E+00 -5.412977E-02 1.469739E-06 -3.416593E-06 2.621599E-09 1.009109E-06 -4.720698E+00 -4.773542E+00 -9.538905E+00 9.926237E-07 -1.587425E-02 -1.587425E-02 -1.587425E-02 -4.516300E+00
 4.264323E-01 4.117665E-02 5.192493E+03 6.028206E+03 4.116093E-02 9.130004E+00 9.130004E+00 9.130004E+00 5.603976E+03 5.898916E+03 -3.161428E-02 -3.161427E-02 -1.205641E+04 -9.470484E+00 -5.314933E-02 1.443250E-06 -3.366694E-06 2.574879E-09 9.792437E-07 -4.682825E+00 -4.735241E+00 -9.462370E+00 9.630570E-07 -1.520132E-02 -1.520132E-02 -1.520132E-02 -4.480041E+00
 4.286064E-01 4.044317E-02 5.151110E+03 5.980092E+03 4.042773E-02 8.960958E+00 8.960958E+00 8.960958E+00 5.559252E+03 5.851843E+03 -3.104461E-02 -3.104461E-02 -1.196018E+04 -9.394905E+00 -5.219162E-02 1.417283E-06 -3.293016E-06 2.528235E-09 9.747269E-07 -4.645463E+00 -4.697452E+00 -9.386857E+00 9.588318E-07 -1.488925E-02 -1.488925E-02 -1.488925E-02 -4.444281E+00
 4.307805E-01 3.972648E-02 5.110297E+03 5.932606E+03 3.971132E-02 8.801390E+00 8.801390E+00 8.801390E+00 5.515118E+03 5.805389E+03 -3.048806E-02 -3.048806E-02 -1.186521E+04 -9.320319E+00 -5.125597E-02 1.391857E-06 -3.240586E-06 2.482907E-09 9.505944E-07 -4.608594E+00 -4.660159E+00 -9.312337E+00 9.349842E-07 -1.480715E-02 -1.480715E-02 -1.480715E-02 -4.409001E+00
 4.329546E-01 3.902609E-02 5.070026E+03 5.885728E+03 3.901120E-02 8.654275E+00 8.654275E+00 8.654275E+00 5.471551E+03 5.759533E+03 -2.994421E-02 -2.994421E-02 -1.177145E+04 -9.246693E+00 -5.034165E-02 1.367020E-06 -3.178676E-06 2.439372E-09 9.377152E-07 -4.572201E+00 -4.623346E+00 -9.238775E+00 9.223834E-07 -1.468494E-02 -1.468494E-02 -1.468494E-02 -4.374173E+00
 4.351287E-01 3.834155E-02 5.030275E+03 5.839444E+03 3.832692E-02 8.508051E+00 8.508051E+00 8.508051E+00 5.428538E+03 5.714260E+03 -2.941267E-02 -2.941267E-02 -1.167889E+04 -9.174001E+00 -4.944804E-02 1.342821E-06 -3.131520E-06 2.396993E-09 9.120015E-07 -4.536270E+00 -4.587000E+00 -9.166148E+00 8.969418E-07 -1.423498E-02 -1.423498E-02 -1.423498E-02 -4.339774E+00
 4.373028E-01 3.767227E-02 4.991017E+03 5.793735E+03 3.765791E-02 8.353261E+00 8.353261E+00 8.353261E+00 5.386059E+03 5.669549E+03 -2.889307E-02 -2.889307E-02 -1.158747E+04 -9.102213E+00 -4.857448E-02 1.319131E-06 -3.063707E-06 2.355848E-09 9.084789E-07 -4.500786E+00 -4.551106E+00 -9.094424E+00 8.936851E-07 -1.395023E-02 -1.395023E-02 -1.395023E-02 -4.305809E+00
 4.394769E-01 3.701776E-02 4.952226E+03 5.748583E+03 3.700365E-02 8.217630E+00 8.217630E+00 8.217630E+00 5.344097E+03 5.625382E+03 -2.838502E-02 -2.838502E-02 -1.149717E+04 -9.031298E+00 -4.772037E-02 1.295855E-06 -3.018540E-06 2.315553E-09 8.835603E-07 -4.465732E+00 -4.515648E+00 -9.023571E+00 8.690266E-07 -1.414059E-02 -1.414059E-02 -1.414059E-02 -4.272277E+00
 4.416510E-01 3.637779E-02 4.913887E+03 5.703978E+03 3.636393E-02 8.081114E+00 8.081114E+00 8.081114E+00 5.302640E+03 5.581745E+03 -2.788821E-02 -2.788821E-02 -1.140795E+04 -8.961237E+00 -4.688514E-02 1.273317E-06 -2.967237E-06 2.276011E-09 8.669926E-07 -4.431098E+00 -4.480618E+00 -8.953571E+00 8.527132E-07 -1.339044E-02 -1.339044E-02 -1.339044E-02 -4.239108E+00
 4.438251E-01 3.575166E-02 4.875982E+03 5.659904E+03 3.573804E-02 7.941079E+00 7.941079E+00 7.941079E+00 5.261673E+03 5.538626E+03 -2.740231E-02 -2.740231E-02 -1.131981E+04 -8.892006E+00 -4.606825E-02 1.251064E-06 -2.904829E-06 2.237343E-09 8.623928E-07 -4.396871E+00 -4.446002E+00 -8.884401E+00 8.483621E-07 -1.355786E-02 -1.355786E-02 -1.355786E-02 -4.206371E+00
 4.459993E-01 3.513923E-02 4.838500E+03 5.616351E+03 3.512585E-02 7.809616E+00 7.809616E+00 7.809616E+00 5.221187E+03 5.496012E+03 -2.692701E-02 -2.692701E-02 -1.123270E+04 -8.823588E+00 -4.526918E-02 1.229453E-06 -2.872496E-06 2.198653E-09 8.296517E-07 -4.363043E+00 -4.411793E+00 -8.816042E+00 8.158644E-07 -1.304425E-02 -1.304425E-02 -1.304425E-02 -4.173989E+00
 4.481734E-01 3.453999E-02 4.801432E+03 5.573311E+03 3.452684E-02 7.666197E+00 7.666197E+00 7.666197E+00 5.181173E+03 5.453896E+03 -2.646203E-02 -2.646203E-02 -1.114662E+04 -8.755970E+00 -4.448748E-02 1.208256E-06 -2.802410E-06 2.160715E-09 8.359072E-07 -4.329608E+00 -4.377984E+00 -8.748481E+00 8.223579E-07 -1.279823E-02 -1.279823E-02 -1.279823E-02 -4.141996E+00
 4.503475E-01 3.395359E-02 4.764778E+03 5.530775E+03 3.394066E-02 7.546099E+00 7.546099E+00 7.546099E+00 5.141626E+03 5.412270E+03 -2.600711E-02 -2.600711E-02 -1.106155E+04 -8.689140E+00 -4.372269E-02 1.187391E-06 -2.766902E-06 2.125394E-09 8.085873E-07 -4.296561E+00 -4.344569E+00 -8.681708E+00 7.952710E-07 -1.312733E-02 -1.312733E-02 -1.312733E-02 -4.110400E+00
 4.525216E-01 3.337992E-02 4.728534E+03 5.488738E+03 3.336722E-02 7.427085E+00 7.427085E+00 7.427085E+00 5.102540E+03 5.371129E+03 -2.556201E-02 -2.556200E-02 -1.097747E+04 -8.623088E+00 -4.297439E-02 1.167219E-06 -2.722229E-06 2.090012E-09 7.925164E-07 -4.263897E+00 -4.311543E+00 -8.615713E+00 7.794280E-07 -1.235851E-02 -1.235851E-02 -1.235851E-02 -4.079125E+00
 4.546957E-01 3.281843E-02 4.692700E+03 5.447194E+03 3.280593E-02 7.293247E+00 7.293247E+00 7.293247E+00 5.063909E+03 5.330469E+03 -2.512646E-02 -2.512646E-02 -1.089439E+04 -8.557809E+00 -4.224217E-02 1.147346E-06 -2.666605E-06 2.052763E-09 7.882990E-07 -4.231614E+00 -4.278904E+00 -8.550489E+00 7.754337E-07 -1.220868E-02 -1.220868E-02 -1.220868E-02 -4.048242E+00
 4.568698E-01 3.226888E-02 4.657279E+03 5.406136E+03 3.225660E-02 7.172498E+00 7.172498E+00 7.172498E+00 5.025730E+03 5.290283E+03 -2.470025E-02 -2.470025E-02 -1.081227E+04 -8.493292E+00 -4.152564E-02 1.127857E-06 -2.624023E-06 2.017219E-09 7.721955E-07 -4.199706E+00 -4.246645E+00 -8.486026E+00 7.595484E-07 -1.226993E-02 -1.226993E-02 -1.226993E-02 -4.017728E+00
 4.590439E-01 3.173108E-02 4.622273E+03 5.365564E+03 3.171901E-02 7.060883E+00 7.060883E+00 7.060883E+00 4.988003E+03 5.250572E+03 -2.428317E-02 -2.428317E-02 -1.073113E+04 -8.429538E+00 -4.082445E-02 1.108832E-06 -2.583099E-06 1.986303E-09 7.558313E-07 -4.168176E+00 -4.214768E+00 -8.422325E+00 7.433977E-07 -1.209610E-02 -1.209610E-02 -1.209610E-02 -3.987565E+00
 4.612180E-01 3.120472E-02 4.587682E+03 5.325469E+03 3.119285E-02 6.943228E+00 6.943228E+00 6.943228E+00 4.950718E+03 5.211328E+03 -2.387497E-02 -2.387497E-02 -1.065094E+04 -8.366532E+00 -4.013820E-02 1.090275E-06 -2.540288E-06 1.955935E-09 7.427617E-07 -4.137017E+00 -4.183265E+00 -8.359373E+00 7.305371E-07 -1.163814E-02 -1.163814E-02 -1.163814E-02 -3.957744E+00
 4.633921E-01 3.068945E-02 4.553507E+03 5.285848E+03 3.067778E-02 6.827866E+00 6.827866E+00 6.827866E+00 4.913876E+03 5.172550E+03 -2.347546E-02 -2.347546E-02 -1.057169E+04 -8.304274E+00 -3.946656E-02 1.072012E-06 -2.492980E-06 1.921730E-09 7.350755E-07 -4.106228E+00 -4.152136E+00 -8.297168E+00 7.230556E-07 -1.165428E-02 -1.165428E-02 -1.165428E-02 -3.928297E+00
 4.655662E-01 3.018511E-02 4.519746E+03 5.246694E+03 3.017363E-02 6.717075E+00 6.717075E+00 6.717075E+00 4.877471E+03 5.134230E+03 -2.308441E-02 -2.308441E-02 -1.049339E+04 -8.242753E+00 -3.880914E-02 1.054217E-06 -2.458582E-06 1.887436E-09 7.158879E-07 -4.075805E+00 -4.121376E+00 -8.235699E+00 7.040682E-07 -1.127880E-02 -1.127880E-02 -1.127880E-02 -3.899181E+00
 4.677403E-01 2.969131E-02 4.486397E+03 5.208003E+03 2.968003E-02 6.605998E+00 6.605998E+00 6.605998E+00 4.841497E+03 5.096366E+03 -2.270163E-02 -2.270163E-02 -1.041600E+04 -8.181961E+00 -3.816563E-02 1.036707E-06 -2.404776E-06 1.857586E-09 7.169687E-07 -4.045745E+00 -4.090980E+00 -8.174959E+00 7.053449E-07 -1.134433E-02 -1.134433E-02 -1.134433E-02 -3.870431E+00
 4.699144E-01 2.920790E-02 4.453454E+03 5.169768E+03 2.919680E-02 6.510339E+00 6.510339E+00 6.510339E+00 4.805950E+03 5.058950E+03 -2.232692E-02 -2.232692E-02 -1.033954E+04 -8.121890E+00 -3.753566E-02 1.019588E-06 -2.382068E-06 1.830018E-09 6.881282E-07 -4.016041E+00 -4.060944E+00 -8.114939E+00 6.766964E-07 -1.128955E-02 -1.128955E-02 -1.128955E-02 -3.842015E+00
 4.720886E-01 2.873465E-02 4.420912E+03 5.131983E+03 2.872374E-02 6.400022E+00 6.400022E+00 6.400022E+00 4.770822E+03 5.021975E+03 -2.196005E-02 -2.196005E-02 -1.026396E+04 -8.062527E+00 -3.691890E-02 1.002968E-06 -2.334184E-06 1.800907E-09 6.859638E-07 -3.986690E+00 -4.031263E+00 -8.055627E+00 6.747198E-07 -1.054506E-02 -1.054506E-02 -1.054506E-02 -3.813906E+00
 4.742627E-01 2.827108E-02 4.388762E+03 5.094640E+03 2.826034E-02 6.294115E+00 6.294115E+00 6.294115E+00 4.736107E+03 4.985436E+03 -2.160085E-02 -2.160085E-02 -1.018928E+04 -8.003862E+00 -3.631501E-02 9.864627E-07 -2.291834E-06 1.770905E-09 6.786138E-07 -3.957685E+00 -4.001930E+00 -7.997013E+00 6.675537E-07 -1.095379E-02 -1.095379E-02 -1.095379E-02 -3.786176E+00
 4.764368E-01 2.781721E-02 4.356995E+03 5.057731E+03 2.780665E-02 6.201635E+00 6.201635E+00 6.201635E+00 4.701798E+03 4.949322E+03 -2.124910E-02 -2.124910E-02 -1.011546E+04 -7.945880E+00 -3.572366E-02 9.704701E-07 -2.267054E-06 1.741543E-09 6.552366E-07 -3.929018E+00 -3.972939E+00 -7.939081E+00 6.443565E-07 -1.050444E-02 -1.050444E-02 -1.050444E-02 -3.758733E+00
 4.786109E-01 2.737263E-02 4.325599E+03 5.021247E+03 2.736223E-02 6.096475E+00 6.096475E+00 6.096475E+00 4.667884E+03 4.913625E+03 -2.090460E-02 -2.090460E-02 -1.004249E+04 -7.888567E+00 -3.514451E-02 9.547657E-07 -2.217244E-06 1.712942E-09 6.577564E-07 -3.900683E+00 -3.944283E+00 -7.881818E+00 6.470527E-07 -1.026623E-02 -1.026623E-02 -1.026623E-02 -3.731615E+00
 4.807850E-01 2.693707E-02 4.294566E+03 4.985180E+03 2.692685E-02 6.002429E+00 6.002429E+00 6.002429E+00 4.634358E+03 4.878338E+03 -2.056719E-02 -2.056719E-02 -9.970359E+03 -7.831911E+00 -3.457725E-02 9.393039E-07 -2.187741E-06 1.685864E-09 6.407018E-07 -3.872672E+00 -3.915955E+00 -7.825212E+00 6.301709E-07 -1.044220E-02 -1.044220E-02 -1.044220E-02 -3.704826E+00
 4.829591E-01 2.651044E-02 4.263883E+03 4.949521E+03 2.650037E-02 5.910829E+00 5.910829E+00 5.910829E+00 4.601212E+03 4.843448E+03 -2.023665E-02 -2.023665E-02 -9.899040E+03 -7.775895E+00 -3.402155E-02 9.242726E-07 -2.155251E-06 1.659637E-09 6.279287E-07 -3.844978E+00 -3.887947E+00 -7.769244E+00 6.175670E-07 -1.001612E-02 -1.001612E-02 -1.001612E-02 -3.678313E+00
 4.851332E-01 2.609237E-02 4.233544E+03 4.914264E+03 2.608247E-02 5.812385E+00 5.812385E+00 5.812385E+00 4.568438E+03 4.808952E+03 -1.991282E-02 -1.991282E-02 -9.828526E+03 -7.720510E+00 -3.347714E-02 9.094943E-07 -2.114626E-06 1.634121E-09 6.240524E-07 -3.817596E+00 -3.860255E+00 -7.713907E+00 6.138565E-07 -9.873332E-03 -9.873332E-03 -9.873332E-03 -3.652112E+00
 4.873073E-01 2.568266E-02 4.203536E+03 4.879398E+03 2.567292E-02 5.727825E+00 5.727825E+00 5.727825E+00 4.536029E+03 4.774838E+03 -1.959553E-02 -1.959553E-02 -9.758795E+03 -7.665740E+00 -3.294371E-02 8.949495E-07 -2.082701E-06 1.609267E-09 6.121812E-07 -3.790516E+00 -3.832869E+00 -7.659184E+00 6.021477E-07 -1.006950E-02 -1.006950E-02 -1.006950E-02 -3.626215E+00
 4.894814E-01 2.528122E-02 4.173853E+03 4.844917E+03 2.527163E-02 5.645098E+00 5.645098E+00 5.645098E+00 4.503976E+03 4.741099E+03 -1.928460E-02 -1.928460E-02 -9.689834E+03 -7.611572E+00 -3.242099E-02 8.808305E-07 -2.057709E-06 1.584068E-09 5.946568E-07 -3.763734E+00 -3.805785E+00 -7.605063E+00 5.847825E-07 -9.556622E-03 -9.556622E-03 -9.556622E-03 -3.600572E+00
 4.916555E-01 2.488770E-02 4.144490E+03 4.810816E+03 2.487827E-02 5.548709E+00 5.548709E+00 5.548709E+00 4.472274E+03 4.707731E+03 -1.897989E-02 -1.897988E-02 -9.621631E+03 -7.557998E+00 -3.190871E-02 8.669366E-07 -2.012692E-06 1.558769E-09 5.978357E-07 -3.737245E+00 -3.778999E+00 -7.551536E+00 5.881174E-07 -9.354737E-03 -9.354737E-03 -9.354737E-03 -3.575224E+00
 4.938296E-01 2.450192E-02 4.115439E+03 4.777087E+03 2.449264E-02 5.463855E+00 5.463855E+00 5.463855E+00 4.440917E+03 4.674725E+03 -1.868123E-02 -1.868123E-02 -9.554172E+03 -7.505008E+00 -3.140661E-02 8.532555E-07 -1.990109E-06 1.533806E-09 5.792233E-07 -3.711043E+00 -3.752504E+00 -7.498591E+00 5.696579E-07 -9.499489E-03 -9.499489E-03 -9.499489E-03 -3.550167E+00
 4.960038E-01 2.412382E-02 4.086698E+03 4.743725E+03 2.411467E-02 5.381687E+00 5.381687E+00 5.381687E+00 4.409902E+03 4.642079E+03 -1.838849E-02 -1.838849E-02 -9.487450E+03 -7.452594E+00 -3.091446E-02 8.399348E-07 -1.954239E-06 1.509668E-09 5.749809E-07 -3.685126E+00 -3.726297E+00 -7.446222E+00 5.655654E-07 -9.163600E-03 -9.163600E-03 -9.163600E-03 -3.525362E+00
 4.981779E-01 2.375306E-02 4.058264E+03 4.710726E+03 2.374406E-02 5.301659E+00 5.301659E+00 5.301659E+00 4.379222E+03 4.609786E+03 -1.810152E-02 -1.810152E-02 -9.421451E+03 -7.400748E+00 -3.043203E-02 8.267981E-07 -1.924783E-06 1.486952E-09 5.648795E-07 -3.659489E+00 -3.700374E+00 -7.394420E+00 5.556110E-07 -9.258585E-03 -9.258585E-03 -9.258585E-03 -3.500843E+00
 5.003520E-01 2.338963E-02 4.030135E+03 4.678085E+03 2.338077E-02 5.221814E+00 5.221814E+00 5.221814E+00 4.348874E+03 4.577843E+03 -1.782021E-02 -1.782021E-02 -9.356169E+03 -7.349464E+00 -2.995908E-02 8.140047E-07 -1.898598E-06 1.465285E-09 5.525409E-07 -3.634129E+00 -3.674732E+00 -7.343180E+00 5.434164E-07 -8.886729E-03 -8.886729E-03 -8.886729E-03 -3.476571E+00
 5.025261E-01 2.303323E-02 4.002309E+03 4.645799E+03 2.302451E-02 5.140088E+00 5.140088E+00 5.140088E+00 4.318857E+03 4.546247E+03 -1.754440E-02 -1.754440E-02 -9.291597E+03 -7.298737E+00 -2.949541E-02 8.013958E-07 -1.862609E-06 1.443483E-09 5.505623E-07 -3.609045E+00 -3.649368E+00 -7.292496E+00 5.415790E-07 -8.891619E-03 -8.891619E-03 -8.891619E-03 -3.452578E+00
 5.047002E-01 2.268377E-02 3.974782E+03 4.613861E+03 2.267518E-02 5.066386E+00 5.066386E+00 5.066386E+00 4.289163E+03 4.514991E+03 -1.727399E-02 -1.727399E-02 -9.227721E+03 -7.248557E+00 -2.904080E-02 7.890572E-07 -1.841601E-06 1.421287E-09 5.344155E-07 -3.584231E+00 -3.624278E+00 -7.242359E+00 5.255706E-07 -8.754884E-03 -8.754884E-03 -8.754884E-03 -3.428837E+00
 5.068743E-01 2.234111E-02 3.947555E+03 4.582270E+03 2.233265E-02 4.987392E+00 4.987392E+00 4.987392E+00 4.259791E+03 4.484075E+03 -1.700885E-02 -1.700885E-02 -9.164538E+03 -7.198922E+00 -2.859504E-02 7.769882E-07 -1.807612E-06 1.399113E-09 5.320616E-07 -3.559687E+00 -3.599460E+00 -7.192766E+00 5.233525E-07 -8.458624E-03 -8.458624E-03 -8.458624E-03 -3.405347E+00
 5.090484E-01 2.200500E-02 3.920624E+03 4.551019E+03 2.199667E-02 4.913465E+00 4.913465E+00 4.913465E+00 4.230737E+03 4.453493E+03 -1.674885E-02 -1.674885E-02 -9.102037E+03 -7.149822E+00 -2.815794E-02 7.650747E-07 -1.780038E-06 1.377841E-09 5.237621E-07 -3.535408E+00 -3.574911E+00 -7.143708E+00 5.151862E-07 -8.613647E-03 -8.613647E-03 -8.613647E-03 -3.382131E+00
 5.112225E-01 2.167541E-02 3.893986E+03 4.520105E+03 2.166721E-02 4.844045E+00 4.844045E+00 4.844045E+00 4.201996E+03 4.423240E+03 -1.649388E-02 -1.649387E-02 -9.040209E+03 -7.101252E+00 -2.772929E-02 7.534640E-07 -1.758509E-06 1.357484E-09 5.103280E-07 -3.511390E+00 -3.550626E+00 -7.095179E+00 5.018826E-07 -8.342938E-03 -8.342938E-03 -8.342938E-03 -3.359146E+00
 5.133966E-01 2.135213E-02 3.867637E+03 4.489522E+03 2.134406E-02 4.765148E+00 4.765148E+00 4.765148E+00 4.173563E+03 4.393312E+03 -1.624381E-02 -1.624381E-02 -8.979044E+03 -7.053204E+00 -2.730889E-02 7.420847E-07 -1.726922E-06 1.337211E-09 5.076498E-07 -3.487632E+00 -3.526602E+00 -7.047172E+00 4.993324E-07 -8.033342E-03 -8.033342E-03 -8.033342E-03 -3.336406E+00
 5.155707E-01 2.103494E-02 3.841573E+03 4.459267E+03 2.102698E-02 4.695650E+00 4.695650E+00 4.695650E+00 4.145435E+03 4.363705E+03 -1.599855E-02 -1.599855E-02 -8.918532E+03 -7.005670E+00 -2.689656E-02 7.308180E-07 -1.698913E-06 1.316381E-09 5.017331E-07 -3.464128E+00 -3.502834E+00 -6.999679E+00 4.935413E-07 -8.342663E-03 -8.342663E-03 -8.342663E-03 -3.313937E+00
 5.177448E-01 2.072387E-02 3.815789E+03 4.429333E+03 2.071604E-02 4.632165E+00 4.632165E+00 4.632165E+00 4.117607E+03 4.334413E+03 -1.575797E-02 -1.575797E-02 -8.858664E+03 -6.958642E+00 -2.649211E-02 7.198874E-07 -1.682686E-06 1.296272E-09 4.850448E-07 -3.440875E+00 -3.479320E+00 -6.952691E+00 4.769762E-07 -7.932596E-03 -7.932596E-03 -7.932596E-03 -3.291676E+00
 5.679595E-01 1.493199E-02 3.288593E+03 3.817262E+03 1.492638E-02 3.337793E+00 3.337793E+00 3.337793E+00 3.548598E+03 3.735473E+03 -1.128519E-02 -1.128519E-02 -7.634524E+03 -5.997052E+00 -1.897255E-02 5.156662E-07 -1.201094E-06 9.327804E-10 3.516832E-07 -2.965408E+00 -2.998526E+00 -5.991927E+00 3.459048E-07 -5.979511E-03 -5.979511E-03 -5.979511E-03 -2.836776E+00
